covar_robust_1,covar_robust_2,covar_robust_3,covar_robust_4,covar_robust_5,covar_robust_6,covar_robust_7
0.00309334227771794,-0.0146915599436563,-0.116128231281863,-0.982010315539937,-0.129732726266565,0.766875376779967,-0.612650307953052
-0.0146915599436594,327.942112829095,-345.931527482531,69.7884326114396,-53.1205982252322,-8.99973660864845,-48.8498794936509
-0.116128231281852,-345.931527482531,1319.88998802344,-853.970948254306,-72.8258022545347,-42.3474432102457,-13.9333090470512
-0.982010315539945,69.7884326114384,-853.970948254302,1260.84657696664,-74.5765175303354,-307.687061156088,58.2770297806456
-0.129732726266566,-53.1205982252327,-72.8258022545333,-74.5765175303364,2081.18022356006,-2088.5738920227,413.646745859817
0.766875376779968,-8.99973660864099,-42.3474432102707,-307.687061156068,-2088.57389202268,7985.51027376858,-6185.56007383101
-0.612650307953052,-48.8498794936582,-13.933309047026,58.2770297806259,413.646745859799,-6185.56007383098,7273.32961912332
0.00169210739786617,0.0377304068327207,-0.0515674000575463,-0.816627435831657,-0.295102605638478,0.632016518711378,-0.0960654336644209
0.0377304068327221,412.361604284736,-391.120010651746,-10.2743146046946,-28.0889056127688,77.7055863909233,-88.1782108352478
-0.0515674000575479,-391.120010651746,1411.70336342718,-796.010380896985,-42.7352352788737,-236.822772247559,39.4015122939154
-0.816627435831657,-10.2743146046942,-796.010380896985,1518.01109729487,71.8209805552454,-570.776626709745,-23.1363422845172
-0.295102605638479,-28.088905612767,-42.7352352788775,71.8209805552471,461.004960576953,-1078.79839065838,600.442924934122
0.632016518711388,77.7055863909166,-236.822772247539,-570.776626709758,-1078.79839065838,6155.13428744388,-4869.34078512148
-0.0960654336644313,-88.1782108352418,39.4015122938956,-23.1363422845027,600.442924934123,-4869.34078512147,5472.8126004226
0.00149424913679303,-0.0360498541497834,-0.105734956714881,-0.602524741774586,-0.059359922018873,-0.216471684238687,0.280888779414311
-0.0360498541497816,398.002173579435,-333.432966318403,-21.7430126696304,27.4404692207674,-55.3374916756249,13.6660434025984
-0.105734956714884,-333.432966318402,1143.54705677022,-554.759017426314,-46.0134246700314,-105.493138623643,-76.9347364923423
-0.602524741774585,-21.7430126696293,-554.759017426315,1279.03335601373,-33.0338485535497,-129.400883143633,-376.988950038866
-0.0593599220188723,27.4404692207679,-46.0134246700332,-33.0338485535491,417.52432113498,-562.209467653474,229.850286337865
-0.21647168423869,-55.3374916756263,-105.493138623643,-129.40088314363,-562.209467653473,2218.15598473318,-1604.02854200586
0.280888779414315,13.6660434025976,-76.9347364923362,-376.988950038873,229.850286337864,-1604.02854200586,2506.13717957819
0.00219299296215906,0.0633822305109928,-0.299813047554503,-0.751308915722011,0.000597431795917565,-0.773599418706501,0.678515403266977
0.0633822305109911,426.104377150015,-411.065325004659,44.0646103240254,-5.84455044052521,-32.0231552976962,-77.6883462041332
-0.2998130475545,-411.065325004662,1819.61973741767,-938.203666938885,13.0995885046545,-217.684468464976,-97.2927578583787
-0.751308915722012,44.0646103240278,-938.203666938885,1755.67061308202,60.4372219959383,-70.6836887951704,-598.250547891893
0.000597431795918614,-5.84455044052426,13.0995885046535,60.4372219959375,514.476136969739,-520.840828889036,-85.6413107425996
-0.773599418706503,-32.0231552976995,-217.68446846497,-70.683688795171,-520.840828889034,2184.74639625161,-1410.8387784126
0.678515403266977,-77.6883462041301,-97.2927578583893,-598.250547891888,-85.6413107426031,-1410.83877841259,2914.20498724239
0.00178660672098678,-0.0714730176124749,-0.397141606357877,-0.413745941796702,-0.101752980576288,-0.566697341244619,0.650705345512576
-0.0714730176124749,533.574461296033,-333.877071419778,101.623586510618,162.044717582539,-240.689387799317,-164.544759252979
-0.397141606357881,-333.877071419779,1925.9696560734,-1075.92945966518,-65.8469063289879,-39.0722183192328,-148.747895706548
-0.413745941796698,101.62358651062,-1075.92945966518,1504.60251105864,9.18228060979451,42.3297416792046,-446.370767986468
-0.101752980576288,162.04471758254,-65.8469063289851,9.18228060979182,598.468285411601,-429.562122435172,-178.455942520437
-0.566697341244617,-240.689387799317,-39.0722183192431,42.3297416792138,-429.56212243517,1446.26344030217,-922.355303840319
0.650705345512572,-164.544759252979,-148.74789570654,-446.370767986474,-178.455942520439,-922.355303840316,2191.25001267552
0.000907279425831778,0.0350798769740986,0.011891396160311,-0.510413158851507,0.0155858071749404,-0.289078256390118,0.245195166481766
0.0350798769741004,394.090657841502,-278.971458062809,-77.2251661022312,-5.07894048353916,-36.2104877194234,-4.2276509134916
0.0118913961603046,-278.97145806281,1649.72740391507,-965.321606136238,-41.1049528332059,-69.2339713366936,-317.926424373259
-0.510413158851501,-77.2251661022285,-965.321606136246,1932.43224186723,-123.884559014258,235.311869885059,-889.189352057124
0.0155858071749425,-5.07894048353968,-41.1049528332013,-123.884559014264,492.799578784479,-255.736721851397,-11.8435472964103
-0.289078256390121,-36.2104877194212,-69.2339713367024,235.31186988507,-255.736721851397,715.170216566076,-748.902485451535
0.245195166481767,-4.22765091349482,-317.926424373248,-889.189352057136,-11.8435472964113,-748.902485451531,2517.52437930601
0.00123575761102541,0.106853939953194,-0.251396663334409,-0.634649646431039,0.103605570742537,-0.59917359654314,0.676273303606988
0.106853939953195,364.393845572752,-377.262288796208,42.8204036097895,51.6064345142222,-61.4949340035482,-110.154831074153
-0.251396663334409,-377.262288796207,1530.1049253023,-716.086464890302,-83.1193530478917,165.773814233798,-444.094169793481
-0.634649646431037,42.8204036097903,-716.086464890303,1420.80105268393,-68.5253573578624,93.6463393919856,-494.33536960655
0.103605570742537,51.6064345142216,-83.1193530478896,-68.5253573578648,613.232526854375,-393.18257436649,-144.174317480915
-0.599173596543145,-61.4949340035464,165.773814233797,93.6463393919902,-393.182574366491,1379.41983956096,-1167.27990570972
0.676273303606991,-110.154831074155,-444.094169793481,-494.335369606552,-144.174317480914,-1167.27990570972,2567.78018408833
0.00154559345146923,0.298436220836432,-0.363206751702128,-0.711123908203191,-0.0809045280189443,-0.521775822024263,0.340918561538997
0.298436220836431,539.17368069564,-460.383302271535,-121.104532751725,62.494556229996,-183.336273688345,-32.222229438046
-0.363206751702127,-460.383302271536,1679.20391099371,-906.903860089292,105.797261566283,228.450791876425,-474.357518169812
-0.711123908203194,-121.104532751725,-906.903860089296,1902.68702818019,-115.839700580547,-42.5456153668972,-186.841777066017
-0.0809045280189438,62.4945562299967,105.79726156628,-115.839700580543,375.677611794083,-256.614401574121,-127.119177104038
-0.521775822024265,-183.336273688349,228.450791876435,-42.545615366906,-256.614401574119,1754.18813100197,-1441.41638940023
0.340918561539002,-32.2222294380423,-474.357518169816,-186.841777066017,-127.119177104039,-1441.41638940023,2456.75093724332
0.000949494357967492,0.10255600433787,0.11207764965488,-0.416487632781721,-0.137849652120551,0.0149535602203483,-0.425592595906269
0.10255600433787,506.287376888353,-362.885604388293,-49.3372041676866,-88.463570492161,167.664385893034,-276.220143415534
0.112077649654882,-362.885604388292,1859.11178882071,-826.078878579942,71.4246581142415,3.24427076242463,-836.58646461993
-0.41648763278172,-49.3372041676857,-826.078878579943,1332.91336772868,-49.3860546672022,134.279075986228,-243.541838361874
-0.137849652120551,-88.4635704921611,71.4246581142398,-49.3860546672029,761.948412701594,-525.931779949331,-5.55416974166604
0.0149535602203507,167.664385893037,3.24427076242243,134.279075986228,-525.931779949327,1726.5818965792,-1773.09674738452
-0.425592595906274,-276.220143415539,-836.586464619922,-243.541838361872,-5.5541697416725,-1773.09674738451,3792.88248412157
0.000642441028116966,-0.0736975783016316,0.0461317660809757,-0.241399634813982,-0.0832925080764915,-0.164544449651603,0.0108994241478986
-0.0736975783016323,429.388391871728,-397.993068833004,21.7565619720003,85.6656049350857,-5.97199877893779,-64.6036292172997
0.0461317660809791,-397.993068833006,1490.16359007072,-757.423891355986,-90.8752035228859,82.6780324822332,-362.355943641689
-0.241399634813983,21.7565619719995,-757.423891355979,1517.67944584699,-84.9741874658407,8.56843368026948,-492.804090213097
-0.0832925080764919,85.6656049350863,-90.8752035228876,-84.9741874658394,752.013829925483,-625.329002762804,110.222628828524
-0.164544449651602,-5.97199877893841,82.6780324822383,8.568433680269,-625.329002762806,1651.18735509315,-1141.64267406912
0.0108994241478964,-64.6036292172977,-362.355943641699,-492.804090213093,110.222628828526,-1141.64267406912,2031.96010313863
0.000907632195044311,0.0267535892139967,0.127468377971417,-0.639297377004924,-0.0979481944545906,-0.121474642305388,-0.0516014597621305
0.0267535892139973,509.610421600747,-319.169982430248,0.649726871726004,165.82281894467,-7.82300665648903,-331.224379744423
0.127468377971415,-319.169982430251,1296.39170150705,-718.581219758199,-118.909615842296,47.2935272258843,-270.26429190215
-0.639297377004923,0.649726871729228,-718.581219758203,1522.36334752027,-15.6760656763766,-66.5613671748801,-150.075927180933
-0.0979481944545906,165.822818944671,-118.909615842295,-15.6760656763777,910.826847621708,-448.152760065199,-323.3281468153
-0.121474642305388,-7.82300665649169,47.2935272258915,-66.5613671748843,-448.152760065201,1622.56514003767,-1146.1278731848
-0.05160145976213,-331.224379744422,-270.264291902159,-150.075927180927,-323.328146815297,-1146.1278731848,2218.82048066705
0.000648351203297841,-0.142627869290099,0.12828484875767,-0.0788615801444727,0.0501723836454089,-0.153639497161058,-0.310452368880837
-0.142627869290099,490.144890926073,-213.380208270379,-194.025647540561,-12.042415718794,134.770053707027,-84.60406891185
0.128284848757671,-213.380208270378,1244.79155957469,-632.621908076398,-18.4655120419663,-37.6281587203549,-386.667588032106
-0.0788615801444731,-194.02564754056,-632.621908076403,1548.8741549579,-33.4676031091446,168.442296950881,-722.500347461034
0.0501723836454079,-12.0424157187952,-18.4655120419648,-33.4676031091447,566.111255477676,-564.696995769345,82.1286236136316
-0.153639497161056,134.770053707029,-37.6281587203634,168.44229695089,-564.696995769343,1872.79656307453,-1461.30684568439
-0.310452368880838,-84.6040689118529,-386.667588032093,-722.500347461047,82.128623613629,-1461.30684568438,2674.09727418414
0.000633141746679879,-0.00743727995926437,-0.147611816624401,-0.0558548517699291,-0.0394995794855617,-0.14333174871492,-0.133851760591304
-0.00743727995926433,367.518011367834,-412.369783383093,127.145486465137,14.6287830708092,46.7243541680514,-118.412524127669
-0.147611816624402,-412.369783383094,2214.49048540478,-1400.3322729065,-37.4553047711751,-139.405080420532,-73.1503336860068
-0.0558548517699289,127.145486465137,-1400.33227290649,1887.3160843004,-102.334648955011,-38.8896479077398,-373.856514336098
-0.0394995794855611,14.6287830708096,-37.4553047711725,-102.334648955014,913.042154411468,-506.537527098607,-158.334771515426
-0.143331748714924,46.7243541680484,-139.405080420531,-38.8896479077349,-506.537527098612,2056.93613034516,-1220.72227552451
-0.1338517605913,-118.412524127665,-73.150333686016,-373.856514336095,-158.334771515422,-1220.72227552452,1846.75090975928
0.000682112462255977,0.0415124648188294,-0.104380219993836,-0.0928334646594458,-0.0193052150825423,0.0375992812554717,-0.410999887955504
0.0415124648188294,369.141943863167,-436.680188562044,107.244432076019,24.0883902026357,-55.2387127337427,-34.1742472740158
-0.104380219993836,-436.680188562045,2036.6156445071,-1297.24978632978,-129.206420167417,206.383875129629,-226.554385051308
-0.0928334646594454,107.244432076019,-1297.24978632978,2012.49550931331,16.6036822244237,-388.651003304074,-275.467659452349
-0.0193052150825423,24.088390202637,-129.206420167421,16.6036822244261,699.804178501657,-335.427455905553,-201.331218395762
0.037599281255471,-55.238712733744,206.383875129643,-388.651003304085,-335.427455905554,1952.98916499041,-1262.30826896849
-0.410999887955504,-34.1742472740153,-226.554385051318,-275.467659452342,-201.331218395762,-1262.30826896849,2030.29800478075
0.000572598100708968,0.00086409685703949,0.0152857398067258,-0.177787472653382,0.0847535540041119,-0.357384554619141,-0.0692761277641483
0.000864096857040381,391.277262999252,-444.197733694172,200.48730317746,23.4055054989139,112.856968374865,-227.592060810566
0.0152857398067235,-444.197733694172,1967.92529177068,-1183.13656253831,-59.8779355984908,-92.0394455353245,-153.442703791318
-0.177787472653379,200.48730317746,-1183.13656253831,1601.29185224914,159.154582683122,-339.099282909799,-193.941892567948
0.0847535540041135,23.4055054989156,-59.8779355984913,159.15458268312,936.672731547303,-1135.64862538293,62.0174443687946
-0.357384554619144,112.85696837486,-92.0394455353196,-339.099282909797,-1135.64862538294,3711.985521021,-1686.65239764308
-0.0692761277641487,-227.592060810562,-153.442703791325,-193.941892567945,62.0174443688002,-1686.65239764309,1868.80548098469
0.000547249998548605,0.0587639635915067,-0.0059810418624522,-0.0142888686307777,-0.0874228805877138,0.146944220757557,-0.489123416294918
0.0587639635915069,459.756665456902,-447.272003610994,148.810529947021,-29.0619225137605,36.3580641835184,-170.601565926932
-0.0059810418624526,-447.272003610995,1438.41260061326,-787.740065592827,-57.60068774496,-30.9056196963445,-81.9849625847595
-0.0142888686307773,148.810529947023,-787.740065592829,1220.85902589093,-30.774811734265,147.364352259927,-545.143169613276
-0.0874228805877131,-29.0619225137605,-57.600687744961,-30.7748117342631,772.97099590921,-699.008444775036,134.039406417221
0.146944220757557,36.3580641835215,-30.9056196963467,147.364352259928,-699.008444775034,2114.11632346944,-1407.84910672077
-0.489123416294919,-170.601565926936,-81.984962584756,-545.143169613277,134.039406417221,-1407.84910672077,2037.88681152471
0.00040740446542641,-0.0423930704071453,0.0695124908051548,-0.20285572309298,0.0187909941631289,0.00995546491543688,-0.201571084510523
-0.0423930704071464,498.559056700532,-324.83792801635,15.6794001464018,-24.6943160525797,-42.4984235330542,-51.8099807441753
0.0695124908051575,-324.837928016348,1442.27984404969,-781.216935057636,31.9492889932827,-94.384500997529,-246.934945731243
-0.202855723092982,15.6794001464017,-781.216935057636,1385.52992475858,28.9664873317158,-87.0560716844853,-256.378080401875
0.018790994163129,-24.6943160525798,31.9492889932827,28.9664873317155,708.490324273302,-619.333277180853,-81.8585247706204
0.00995546491543656,-42.4984235330505,-94.3845009975342,-87.0560716844829,-619.333277180855,2004.21885255872,-945.753556032813
-0.201571084510523,-51.80998074418,-246.934945731236,-256.378080401878,-81.858524770619,-945.753556032814,1370.87981196757
0.000732976724122613,0.0855024537772738,-0.308883463737908,-0.0597411075171771,-0.0432804935514138,0.476999124250198,-0.686427850874849
0.0855024537772739,753.797300266305,-901.370931292024,346.393636488063,91.1255030613718,-325.514413945894,-17.7371472596539
-0.308883463737905,-901.370931292024,2504.01197393324,-1492.50536978216,-121.046984163741,7.43791261142796,238.391485435428
-0.0597411075171813,346.39363648806,-1492.50536978215,1828.04509417881,32.4827991692421,-155.128316280219,-363.069454712699
-0.043280493551412,91.1255030613737,-121.046984163742,32.4827991692419,870.515225850367,-707.815986487097,-51.9543760183456
0.476999124250193,-325.514413945902,7.4379126114356,-155.128316280222,-707.8159864871,2722.29789228084,-1598.89143236804
-0.686427850874846,-17.7371472596468,238.391485435421,-363.069454712698,-51.9543760183417,-1598.89143236804,1903.76870560849
0.000686783388771585,0.0811726303884293,-0.17073005351932,-0.107692464697512,-0.0185947608044394,0.316448868915501,-0.594009916802361
0.08117263038843,500.54861059848,-401.405880499255,87.4073487183472,76.5531528009883,-3.60351767215388,-241.180631267623
-0.170730053519324,-401.405880499257,1433.45889295787,-857.524274359211,10.4330350687153,-13.4038738572633,2.54141592057333
-0.107692464697508,87.4073487183501,-857.524274359213,1580.64430358786,-217.066759889155,17.5081398843499,-395.805528309453
-0.0185947608044391,76.5531528009892,10.4330350687153,-217.066759889155,1262.97330085297,-1030.97475781002,3.47859913944768
0.316448868915504,-3.60351767215463,-13.4038738572588,17.5081398843446,-1030.97475781002,2784.6561350121,-1609.75564538398
-0.594009916802365,-241.180631267623,2.54141592056741,-395.805528309445,3.47859913944769,-1609.75564538398,2144.50152208928
0.000716294452088074,-0.17481218096357,-0.560574464864516,0.46798728199027,0.226333947487431,0.134080421213152,-0.614496797589372
-0.174812180963571,524.427777651006,-261.011220113363,-235.069115198706,-210.552935856016,-59.9377945904618,316.883410233462
-0.560574464864516,-261.011220113362,2408.06687058392,-1334.20977622842,-225.639522609363,-175.115576232935,131.989166757385
0.46798728199027,-235.069115198707,-1334.20977622842,1679.17989180705,407.407224523532,-74.9792014664969,-688.641511416591
0.226333947487433,-210.552935856016,-225.639522609365,407.407224523533,868.755399700534,-548.797881129897,-383.520880384241
0.134080421213151,-59.9377945904621,-175.115576232936,-74.9792014664935,-548.7978811299,1952.29501813963,-903.908814000289
-0.614496797589372,316.883410233462,131.989166757387,-688.641511416594,-383.520880384238,-903.908814000291,1597.96407391648
0.000545261426935122,0.00970355621801576,0.0225577651939462,-0.0850101415301654,0.121561280380955,-0.144477869599397,-0.348653454973551
0.00970355621801644,381.691716360522,-198.008347961849,-68.7017506295321,-105.01180175532,38.2174718715902,-42.1763422453463
0.0225577651939427,-198.00834796185,1476.59086720099,-964.005927989145,-63.7733003443987,-74.6266252616558,-130.942804032753
-0.0850101415301634,-68.7017506295318,-964.005927989145,1766.17849937692,-525.066141787478,280.517775813937,-297.358413507716
0.121561280380953,-105.011801755319,-63.7733003444031,-525.066141787474,3029.22982815057,-1949.38620208364,-271.615407627681
-0.144477869599392,38.2174718715872,-74.6266252616389,280.517775813932,-1949.38620208365,2803.42108816541,-754.780176899269
-0.348653454973552,-42.1763422453439,-130.942804032765,-297.358413507714,-271.615407627677,-754.780176899264,1332.35383565667
0.000441604724721184,-0.075716149796958,0.133069986606707,-0.258718726858254,0.0397825290069677,0.261414824944257,-0.439082239066741
-0.0757161497969578,381.434282125163,-227.461799203484,86.4043449105934,-223.070518399532,-81.774285844513,111.018637548425
0.133069986606707,-227.461799203484,1299.66729347608,-624.613882160464,-189.594519539084,-47.5991459763896,-273.566629868771
-0.258718726858255,86.4043449105936,-624.613882160464,1467.88235877782,-179.471270833962,-81.38542377742,-293.406537643423
0.0397825290069688,-223.070518399532,-189.594519539083,-179.471270833964,2297.65070874137,-522.050338213314,-850.497292385614
0.261414824944253,-81.7742858445121,-47.5991459763942,-81.3854237774109,-522.050338213327,1851.87131896346,-1099.60734541761
-0.439082239066738,111.018637548424,-273.566629868768,-293.40653764343,-850.497292385604,-1099.60734541762,2174.98422505195
0.000334232964441128,0.0219638898311631,0.156026268616666,-0.33898842521399,0.0197035321543137,0.0281771040177346,-0.193187238863238
0.0219638898311629,302.843533271256,-243.248076260625,-46.1725077373523,41.0660384918108,-122.399933284292,36.6099842076266
0.156026268616666,-243.248076260624,1222.55252739316,-605.887494099751,39.2147534954379,-58.9609874965228,-395.538432827074
-0.338988425213991,-46.1725077373517,-605.887494099752,1199.32198859526,-137.589831475169,82.1600961819284,-88.8964111218364
0.0197035321543135,41.0660384918097,39.2147534954402,-137.589831475171,829.916793223372,-789.656300755148,27.7578101741299
0.0281771040177331,-122.39993328429,-58.9609874965302,82.1600961819379,-789.65630075515,2560.94421490727,-1366.94218541781
-0.193187238863236,36.6099842076247,-395.538432827069,-88.8964111218429,27.7578101741308,-1366.94218541781,1564.32801764061
0.000444305498351317,0.083126944982958,-0.437204451059941,0.446494022502865,0.026756158021683,-0.0251969860033108,-0.463487899096997
0.0831269449829581,525.014996256577,-444.6244783237,124.971468791452,-26.4116667033688,202.567066211938,-369.866194226933
-0.437204451059941,-444.624478323699,2366.91211250589,-2091.74610415091,-65.512645637991,62.1180708528696,531.207260453641
0.446494022502864,124.971468791452,-2091.74610415091,2868.83245955622,17.1921319795461,-207.931496755102,-955.692148801278
0.0267561580216826,-26.4116667033693,-65.5126456379869,17.1921319795446,573.125023737916,-545.474592226879,39.170548912279
-0.02519698600331,202.567066211939,62.1180708528657,-207.931496755105,-545.474592226882,1893.72548398131,-1125.92102248817
-0.463487899096998,-369.866194226933,531.207260453642,-955.692148801275,39.1705489122832,-1125.92102248817,1909.88594155997
0.000357667040831622,-0.0221933951994056,0.017592482890586,-0.177468703514554,-0.0146904360643332,-0.147262742901201,-0.0442154425772965
-0.0221933951994057,428.800458779728,-370.253944529829,-46.0624691957051,114.062996215042,194.300715288794,-237.70513750012
0.0175924828905866,-370.253944529829,1501.28884922773,-823.182667627576,-29.827190472332,-242.245211444279,-41.5579337567219
-0.177468703514554,-46.0624691957052,-823.182667627577,1538.89251110517,-108.614582223951,-187.386632168808,-149.47743493695
-0.0146904360643343,114.062996215041,-29.8271904723299,-108.614582223949,644.733869903382,-470.971310975558,-82.8113556972074
-0.147262742901198,194.3007152888,-242.245211444291,-187.386632168807,-470.971310975557,3011.96602570924,-1728.37688810105
-0.0442154425772982,-237.705137500124,-41.5579337567119,-149.477434936954,-82.8113556972073,-1728.37688810106,1850.09771520248
0.000330216555569939,-0.0711071913257935,0.0699539992918465,-0.0554478429820044,-0.057709434286894,-0.0746398129851729,-0.152535875573636
-0.0711071913257934,365.14059996359,-310.334526298507,-39.7254311547332,-45.9190329772937,71.0698406091288,36.8902740129491
0.069953999291846,-310.334526298508,1131.82475021665,-428.472099922303,-67.4437801578758,-103.33344875138,-238.789926995555
-0.0554478429820043,-39.7254311547335,-428.472099922301,1269.4163764869,-74.4570339107839,-185.451491003271,-385.961530785247
-0.0577094342868938,-45.9190329772943,-67.4437801578728,-74.4570339107856,802.389841343926,-590.779566653955,33.778124912877
-0.0746398129851747,71.0698406091273,-103.333448751377,-185.451491003277,-590.779566653954,3120.46351651872,-1828.17718957842
